"rules";"support";"confidence";"lift";"count"
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION} => {Activity: PARTICULIER}";0,0132699607642987;0,580195258019526;1,33435119533813;416
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0132699607642987;0,532650448143406;1,51980148346661;416
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION} => {Sex: M}";0,011866407221921;0,518828451882845;0,949822070665459;372
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION,Sex: M} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,011866407221921;0,504065040650406;1,43823927908889;372
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION} => {Nature: PP}";0,0213722925771157;0,934449093444909;1,06776178714797;670
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION,Nature: PP} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0213722925771157;0,51978277734678;1,48308640093239;670
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION} => {Sex: M}";0,0181823981626208;0,510295434198747;0,93420062874892;570
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION,Sex: M} => {Activity: PARTICULIER}";0,0181823981626208;0,551790900290416;1,26902596531467;570
"{Activity: PARTICULIER,Complaint Type: RECLAMATION RESILIATION,Sex: M} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0181823981626208;0,527777777777778;1,50589838496;570
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION} => {Nature: PP}";0,0353440301126033;0,991942703670546;1,13345769336132;1108
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION,Nature: PP} => {Activity: PARTICULIER}";0,0353440301126033;0,60119370591427;1,3826440823642;1108
"{Activity: PARTICULIER,Complaint Type: RECLAMATION RESILIATION,Nature: PP} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0353440301126033;0,530905606133206;1,51482295864839;1108
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION,Sex: M} => {Nature: PP}";0,0329516093017321;1;1,14266447967924;1033
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION RESILIATION,Nature: PP} => {Sex: M}";0,0329516093017321;0,560499186109604;1,02610891061376;1033
"{Complaint Type: RECLAMATION RESILIATION,Nature: PP,Sex: M} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0329516093017321;0,520140986908359;1,48410847352236;1033
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION} => {Sex: M}";0,0129828702669942;0,52112676056338;0,954029596875812;407
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION,Sex: M} => {Activity: PARTICULIER}";0,0129828702669942;0,551490514905149;1,26833512961349;407
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION} => {Nature: PP}";0,0248173785447702;0,996158770806658;1,1382752435217;778
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION,Nature: PP} => {Activity: PARTICULIER}";0,0248173785447702;0,603568657874321;1,38810607113947;778
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION,Sex: M} => {Nature: PP}";0,0235414207789722;1;1,14266447967924;738
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION RESILIATION,Nature: PP} => {Sex: M}";0,0235414207789722;0,572536850271528;1,04814632791183;738
"{Activity: PARTICULIER,Complaint Type: RECLAMATION RESILIATION,Sex: M} => {Nature: PP}";0,0344508596765447;1;1,14266447967924;1080
"{Activity: PARTICULIER,Complaint Type: RECLAMATION RESILIATION,Nature: PP} => {Sex: M}";0,0344508596765447;0,517489218974605;0,947370329691362;1080
"{Complaint Type: RECLAMATION RESILIATION,Nature: PP,Sex: M} => {Activity: PARTICULIER}";0,0344508596765447;0,54380664652568;1,25066352886315;1080
"{Complaint Sub_Type: INDEMNISATION,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Nature: PP}";0,010622348400268;0,838790931989924;0,958456603861933;333
"{Complaint Sub_Type: INDEMNISATION,Nature: PP,REGION CO 38} => {Complaint Type: RECLAMATION SINISTRE}";0,010622348400268;1;2,71725751928578;333
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Activity: PARTICULIER}";0,0109413378417174;0,859649122807018;1,97704793125062;343
"{Activity: PARTICULIER,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Age: 20 - 44 ANS}";0,0109413378417174;0,511177347242921;1,97936001219347;343
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Nature: PP}";0,0127276787138346;1;1,14266447967924;399
"{Age: 20 - 44 ANS,REGION CO 38,Sex: F} => {Activity: PARTICULIER}";0,0139717375354876;0,958424507658643;2,20421464973889;438
"{Activity: PARTICULIER,REGION CO 38,Sex: F} => {Age: 20 - 44 ANS}";0,0139717375354876;0,538083538083538;2,0835450636587;438
"{Age: 20 - 44 ANS,REGION CO 38,Sex: F} => {Nature: PP}";0,0145778174742416;1;1,14266447967924;457
"{Age: 20 - 44 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Activity: PARTICULIER}";0,0130147692111391;0,862579281183932;1,98378680110301;408
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Age: 20 - 44 ANS}";0,0130147692111391;0,533333333333333;2,06515151515152;408
"{Age: 20 - 44 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Nature: PP}";0,0150882005805608;1;1,14266447967924;473
"{Age: 20 - 44 ANS,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Activity: PARTICULIER}";0,0138122428147628;0,854043392504931;1,96415569742771;433
"{Age: 20 - 44 ANS,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Nature: PP}";0,016172764681489;1;1,14266447967924;507
"{Activity: PARTICULIER,Age: 20 - 44 ANS,REGION CO 38} => {Sex: M}";0,0164917541229385;0,541928721174004;0,992111859383547;517
"{Age: 20 - 44 ANS,REGION CO 38,Sex: M} => {Activity: PARTICULIER}";0,0164917541229385;0,794162826420891;1,82644049926407;517
"{Activity: PARTICULIER,Age: 20 - 44 ANS,REGION CO 38} => {Nature: PP}";0,0304315927142812;1;1,14266447967924;954
"{Age: 20 - 44 ANS,Nature: PP,REGION CO 38} => {Activity: PARTICULIER}";0,0304315927142812;0,861788617886179;1,98196840892919;954
"{Activity: PARTICULIER,Nature: PP,REGION CO 38} => {Age: 20 - 44 ANS}";0,0304315927142812;0,509343299519487;1,97225828762802;954
"{Age: 20 - 44 ANS,REGION CO 38,Sex: M} => {Nature: PP}";0,0207662126383617;1;1,14266447967924;651
"{Age: 20 - 44 ANS,Nature: PP,REGION CO 38} => {Sex: M}";0,0207662126383617;0,588075880758808;1,07659371559845;651
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,REGION CO 38} => {Area: 2- RURAL DYNAMIQUE}";0,0145778174742416;0,533878504672897;1,36180286761519;457
"{Age: 65 ANS ET PLUS,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Activity: RETRAITE}";0,0145778174742416;0,972340425531915;3,19885612341274;457
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Age: 65 ANS ET PLUS}";0,0145778174742416;0,813167259786477;3,13130824555291;457
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,REGION CO 38} => {Sex: M}";0,0177358129445915;0,649532710280374;1,18910306789181;556
"{Age: 65 ANS ET PLUS,REGION CO 38,Sex: M} => {Activity: RETRAITE}";0,0177358129445915;0,965277777777778;3,17562105735707;556
"{Activity: RETRAITE,REGION CO 38,Sex: M} => {Age: 65 ANS ET PLUS}";0,0177358129445915;0,805797101449275;3,10292756827581;556
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,REGION CO 38} => {Nature: PP}";0,0273054961880762;1;1,14266447967924;856
"{Age: 65 ANS ET PLUS,Nature: PP,REGION CO 38} => {Activity: RETRAITE}";0,0273054961880762;0,968325791855204;3,18564857265912;856
"{Activity: RETRAITE,Nature: PP,REGION CO 38} => {Age: 65 ANS ET PLUS}";0,0273054961880762;0,803001876172608;3,09216383934837;856
"{Age: 65 ANS ET PLUS,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Nature: PP}";0,0103033589588185;1;1,14266447967924;323
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Nature: PP}";0,0100162684615139;1;1,14266447967924;314
"{Age: 65 ANS ET PLUS,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Nature: PP}";0,0149925037481259;1;1,14266447967924;470
"{Age: 65 ANS ET PLUS,Nature: PP,REGION CO 38} => {Area: 2- RURAL DYNAMIQUE}";0,0149925037481259;0,531674208144796;1,3561802075778;470
"{Age: 65 ANS ET PLUS,REGION CO 38,Sex: M} => {Nature: PP}";0,0183737918274905;1;1,14266447967924;576
"{Age: 65 ANS ET PLUS,Nature: PP,REGION CO 38} => {Sex: M}";0,0183737918274905;0,65158371040724;1,19285784498695;576
"{Activity: RETRAITE,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Nature: PP}";0,0113560241156018;0,997198879551821;1,1394637388398;356
"{Activity: RETRAITE,REGION CO 38,Sex: F} => {Nature: PP}";0,0120259019426457;1;1,14266447967924;377
"{Activity: RETRAITE,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Nature: PP}";0,0125681839931098;1;1,14266447967924;394
"{Activity: RETRAITE,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Nature: PP}";0,0116750135570513;1;1,14266447967924;366
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Sex: M}";0,0116431146129063;0,649466192170818;1,18898129282662;365
"{Activity: RETRAITE,REGION CO 38,Sex: M} => {Area: 2- RURAL DYNAMIQUE}";0,0116431146129063;0,528985507246377;1,34932194195823;365
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Nature: PP}";0,0178953076653163;0,998220640569395;1,14063126886131;561
"{Activity: RETRAITE,Nature: PP,REGION CO 38} => {Area: 2- RURAL DYNAMIQUE}";0,0178953076653163;0,526266416510319;1,34238615876176;561
"{Activity: RETRAITE,REGION CO 38,Sex: M} => {Nature: PP}";0,0220102714600147;1;1,14266447967924;690
"{Activity: RETRAITE,Nature: PP,REGION CO 38} => {Sex: M}";0,0220102714600147;0,647279549718574;1,18497819458816;690
"{Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38,Sex: F} => {Nature: PP}";0,0149925037481259;1;1,14266447967924;470
"{Age: 45 - 64 ANS,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Nature: PP}";0,0145459185300967;1;1,14266447967924;456
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Sex: M}";0,011196529394877;0,55188679245283;1,01034215467203;351
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Nature: PP}";0,0176082171680117;0,867924528301887;0,991746529532927;552
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Activity: PARTICULIER}";0,0100481674056589;0,504807692307692;1,16097251457368;315
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Sex: M}";0,0103671568471084;0,520833333333333;0,953492418048743;325
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Nature: PP}";0,0173530256148521;0,871794871794872;0,996169033566519;544
"{Activity: PARTICULIER,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Sex: M}";0,0114517209480366;0,535022354694486;0,979468336680532;359
"{Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38,Sex: M} => {Activity: PARTICULIER}";0,0114517209480366;0,506346967559944;1,16451258792727;359
"{Activity: PARTICULIER,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38} => {Nature: PP}";0,021212797856391;0,991058122205663;1,13244691354202;665
"{Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,REGION CO 38} => {Activity: PARTICULIER}";0,021212797856391;0,564037319762511;1,29719066372496;665
"{Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 38,Sex: M} => {Nature: PP}";0,0226163513987687;1;1,14266447967924;709
"{Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,REGION CO 38} => {Sex: M}";0,0226163513987687;0,601357082273113;1,10090768349567;709
"{Age: 45 - 64 ANS,REGION CO 38,Sex: F} => {Activity: PARTICULIER}";0,0116431146129063;0,79175704989154;1,82090761918054;365
"{Age: 45 - 64 ANS,REGION CO 38,Sex: F} => {Nature: PP}";0,0147054132508214;1;1,14266447967924;461
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38,Sex: F} => {Activity: PARTICULIER}";0,0102714600146735;0,662551440329218;1,52375651844184;322
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38,Sex: F} => {Nature: PP}";0,0155028868544451;1;1,14266447967924;486
"{Complaint Type: RECLAMATION SINISTRE,REGION CO 38,Sex: F} => {Nature: PP}";0,0103671568471084;1;1,14266447967924;325
"{Area: 2- RURAL DYNAMIQUE,REGION CO 38,Sex: F} => {Activity: PARTICULIER}";0,0119621040543558;0,616776315789474;1,41848145577611;375
"{Area: 2- RURAL DYNAMIQUE,REGION CO 38,Sex: F} => {Nature: PP}";0,0193945580401289;1;1,14266447967924;608
"{Activity: PARTICULIER,REGION CO 38,Sex: F} => {Nature: PP}";0,0259657405339883;1;1,14266447967924;814
"{Nature: PP,REGION CO 38,Sex: F} => {Activity: PARTICULIER}";0,0259657405339883;0,641955835962145;1,4763901035564;814
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Activity: PARTICULIER}";0,0107818431209927;0,653771760154739;1,50356473546262;338
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Sex: M}";0,011196529394877;0,678916827852998;1,24289673185959;351
"{Age: 45 - 64 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Nature: PP}";0,0164917541229385;1;1,14266447967924;517
"{Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Sex: M}";0,0109094388975725;0,726114649681529;1,32930204116248;342
"{Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Nature: PP}";0,0150244026922709;1;1,14266447967924;471
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Activity: PARTICULIER}";0,0143864238093719;0,639716312056738;1,47123957645563;451
"{Activity: PARTICULIER,Age: 45 - 64 ANS,REGION CO 38} => {Area: 2- RURAL DYNAMIQUE}";0,0143864238093719;0,510180995475113;1,30135590131402;451
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Sex: M}";0,01559858368688;0,693617021276596;1,26980845596823;489
"{Age: 45 - 64 ANS,REGION CO 38,Sex: M} => {Area: 2- RURAL DYNAMIQUE}";0,01559858368688;0,532100108813928;1,35726658349942;489
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Nature: PP}";0,0224887556221889;1;1,14266447967924;705
"{Age: 45 - 64 ANS,Nature: PP,REGION CO 38} => {Area: 2- RURAL DYNAMIQUE}";0,0224887556221889;0,511240029006526;1,3040572554374;705
"{Activity: PARTICULIER,Age: 45 - 64 ANS,REGION CO 38} => {Sex: M}";0,0165874509553734;0,588235294117647;1,07688555450211;520
"{Age: 45 - 64 ANS,REGION CO 38,Sex: M} => {Activity: PARTICULIER}";0,0165874509553734;0,565832426550599;1,30131910644375;520
"{Activity: PARTICULIER,Age: 45 - 64 ANS,REGION CO 38} => {Nature: PP}";0,0281986666241347;1;1,14266447967924;884
"{Age: 45 - 64 ANS,Nature: PP,REGION CO 38} => {Activity: PARTICULIER}";0,0281986666241347;0,641044234952864;1,47429357505226;884
"{Age: 45 - 64 ANS,REGION CO 38,Sex: M} => {Nature: PP}";0,0293151296692079;1;1,14266447967924;919
"{Age: 45 - 64 ANS,Nature: PP,REGION CO 38} => {Sex: M}";0,0293151296692079;0,666424945612763;1,2200277750534;919
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Activity: PARTICULIER}";0,0111327315065871;0,500717360114778;1,15156544070414;349
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Sex: M}";0,0126000829372548;0,566714490674319;1,03748730250813;395
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Nature: PP}";0,0201920316437526;0,908177905308465;1,03774263362548;633
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Sex: M}";0,0139717375354876;0,572549019607843;1,04816860638205;438
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38,Sex: M} => {Activity: PARTICULIER}";0,0139717375354876;0,508120649651972;1,16859175746018;438
"{Activity: PARTICULIER,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38} => {Nature: PP}";0,0242431975501611;0,993464052287582;1,13519608438722;760
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,REGION CO 38} => {Activity: PARTICULIER}";0,0242431975501611;0,56379821958457;1,2966407736598;760
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 38,Sex: M} => {Nature: PP}";0,0274968898529459;1;1,14266447967924;862
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,REGION CO 38} => {Sex: M}";0,0274968898529459;0,63946587537092;1,17067365843278;862
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Sex: M}";0,0140674343679224;0,627311522048364;1,14842261765325;441
"{Complaint Type: RECLAMATION SINISTRE,REGION CO 38,Sex: M} => {Area: 2- RURAL DYNAMIQUE}";0,0140674343679224;0,593539703903096;1,51398504293394;441
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Nature: PP}";0,0192669622635491;0,859174964438122;0,981748713693118;604
"{Complaint Type: RECLAMATION SINISTRE,Nature: PP,REGION CO 38} => {Area: 2- RURAL DYNAMIQUE}";0,0192669622635491;0,566073102155576;1,44392397717455;604
"{Activity: PARTICULIER,Complaint Type: RECLAMATION SINISTRE,REGION CO 38} => {Nature: PP}";0,0159813710166193;0,994047619047619;1,13586290539544;501
"{Complaint Type: RECLAMATION SINISTRE,REGION CO 38,Sex: M} => {Nature: PP}";0,023700915499697;1;1,14266447967924;743
"{Complaint Type: RECLAMATION SINISTRE,Nature: PP,REGION CO 38} => {Sex: M}";0,023700915499697;0,696344892221181;1,27480238415334;743
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Sex: M}";0,0169383393409678;0,581599123767798;1,06473668132426;531
"{Activity: PARTICULIER,REGION CO 38,Sex: M} => {Area: 2- RURAL DYNAMIQUE}";0,0169383393409678;0,500943396226415;1,2777928826934;531
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,REGION CO 38} => {Nature: PP}";0,0288685444511787;0,991237677984666;1,13265208555281;905
"{Area: 2- RURAL DYNAMIQUE,Nature: PP,REGION CO 38} => {Activity: PARTICULIER}";0,0288685444511787;0,52433371958285;1,2058790826207;905
"{Area: 2- RURAL DYNAMIQUE,REGION CO 38,Sex: M} => {Nature: PP}";0,0356949184981977;1;1,14266447967924;1119
"{Area: 2- RURAL DYNAMIQUE,Nature: PP,REGION CO 38} => {Sex: M}";0,0356949184981977;0,648319814600232;1,18688261316881;1119
"{Nature: PP,REGION CO 38,Sex: M} => {Area: 2- RURAL DYNAMIQUE}";0,0356949184981977;0,510027347310848;1,30096397972724;1119
"{Activity: PARTICULIER,REGION CO 38,Sex: M} => {Nature: PP}";0,0338128807936457;1;1,14266447967924;1060
"{Activity: PARTICULIER,Nature: PP,REGION CO 38} => {Sex: M}";0,0338128807936457;0,565936999466097;1,03606394512162;1060
"{Activity: PARTICULIER,Complaint Type: RECLAMATION COTISATION,REGION CO 69} => {Nature: PP}";0,0108137420651376;0,997058823529412;1,13930370179783;339
"{Complaint Type: RECLAMATION COTISATION,Nature: PP,REGION CO 69} => {Activity: PARTICULIER}";0,0108137420651376;0,574576271186441;1,32142847373074;339
"{Complaint Type: RECLAMATION COTISATION,REGION CO 69,Sex: M} => {Nature: PP}";0,0102714600146735;1;1,14266447967924;322
"{Complaint Type: RECLAMATION COTISATION,Nature: PP,REGION CO 69} => {Sex: M}";0,0102714600146735;0,545762711864407;0,99913076700755;322
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION,Sex: F} => {Activity: PARTICULIER}";0,0144183227535169;0,949579831932773;2,18387338795837;452
"{Activity: PARTICULIER,Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION} => {Sex: F}";0,0144183227535169;0,521939953810624;1,58580108664559;452
"{Activity: PARTICULIER,Complaint Type: RECLAMATION COTISATION,Sex: F} => {Age: 20 - 44 ANS}";0,0144183227535169;0,530516431924883;2,05424402475459;452
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION,Sex: F} => {Nature: PP}";0,0151838974129956;1;1,14266447967924;476
"{Age: 20 - 44 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION COTISATION} => {Activity: PARTICULIER}";0,0140993333120674;0,854932301740812;1,96620003868188;442
"{Activity: PARTICULIER,Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0140993333120674;0,510392609699769;1,45629361258561;442
"{Age: 20 - 44 ANS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0164917541229385;1;1,14266447967924;517
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION,Nature: PP} => {Complaint Sub_Type: INCOMPREHENSION CLIENT}";0,0164917541229385;0,50935960591133;1,45334616234771;517
"{Age: 20 - 44 ANS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0117707103894861;1;1,14266447967924;369
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION,Sex: M} => {Activity: PARTICULIER}";0,0132380618201538;0,768518518518518;1,76746291813051;415
"{Activity: PARTICULIER,Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0276244856295257;1;1,14266447967924;866
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION,Nature: PP} => {Activity: PARTICULIER}";0,0276244856295257;0,85320197044335;1,96222056866177;866
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION,Sex: M} => {Nature: PP}";0,0172254298382724;1;1,14266447967924;540
"{Age: 20 - 44 ANS,Complaint Type: RECLAMATION COTISATION,Nature: PP} => {Sex: M}";0,0172254298382724;0,532019704433498;0,973971368505356;540
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION,Sex: F} => {Activity: RETRAITE}";0,0125681839931098;0,965686274509804;3,17696495116044;394
"{Activity: RETRAITE,Complaint Type: RECLAMATION COTISATION,Sex: F} => {Age: 65 ANS ET PLUS}";0,0125681839931098;0,85097192224622;3,27688475500513;394
"{Age: 65 ANS ET PLUS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION COTISATION} => {Activity: RETRAITE}";0,0160451689049092;0,96360153256705;3,1701064586467;503
"{Activity: RETRAITE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION COTISATION} => {Age: 65 ANS ET PLUS}";0,0160451689049092;0,8048;3,09908797445031;503
"{Age: 65 ANS ET PLUS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION COTISATION} => {Activity: RETRAITE}";0,01244058821653;0,970149253731343;3,19164749241514;390
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION COTISATION} => {Age: 65 ANS ET PLUS}";0,01244058821653;0,809128630705394;3,11575647266717;390
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION} => {Sex: M}";0,019936840090593;0,613948919449902;1,12395962834822;625
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION,Sex: M} => {Activity: RETRAITE}";0,019936840090593;0,970496894409938;3,19279117880755;625
"{Activity: RETRAITE,Complaint Type: RECLAMATION COTISATION,Sex: M} => {Age: 65 ANS ET PLUS}";0,019936840090593;0,809585492227979;3,11751573465851;625
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0324731251395579;1;1,14266447967924;1018
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION,Nature: PP} => {Activity: RETRAITE}";0,0324731251395579;0,9686013320647;3,18655505917686;1018
"{Activity: RETRAITE,Complaint Type: RECLAMATION COTISATION,Nature: PP} => {Age: 65 ANS ET PLUS}";0,0324731251395579;0,824959481361426;3,17671720687868;1018
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION,Sex: F} => {Nature: PP}";0,0130147692111391;1;1,14266447967924;408
"{Age: 65 ANS ET PLUS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION COTISATION} => {Sex: M}";0,0102076621263836;0,613026819923372;1,12227153572634;320
"{Age: 65 ANS ET PLUS,Complaint Sub_Type: INCOMPREHENSION CLIENT,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0166512488436633;1;1,14266447967924;522
"{Age: 65 ANS ET PLUS,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0128233755462694;1;1,14266447967924;402
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION,Sex: M} => {Nature: PP}";0,020542920029347;1;1,14266447967924;644
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION COTISATION,Nature: PP} => {Sex: M}";0,020542920029347;0,612749762131303;1,12176432451847;644
"{Activity: RETRAITE,Area: 1- RURAL AGE,Complaint Type: RECLAMATION COTISATION} => {Nature: PP}";0,0109094388975725;0,997084548104956;1,13933309635656;342
